51.513553,     37.38301972299814,     -14.13053327700186
#-471.841512,     -436.6620266046375,     35.17948539536252
-149.420715,     -123.13094011042267,     26.28977488957733
-68.15665600000001,     -100.08682093117386,     -31.93016493117385
-92.52172,     -90.46744736097753,     2.0542726390224715
-66.728112,     -73.58464540634304,     -6.856533406343047
51.98839,     34.57585856132209,     -17.41253143867791
-219.807371,     -221.067195141688,     -1.259824141688
37.442683,     40.58682176563889,     3.1441387656388855
-159.27405900000002,     -154.43312384653836,     4.840935153461658
39.286493,     41.12224366609007,     1.835750666090071
-29.438617999999998,     -41.273549436591566,     -11.834931436591567
-224.46099700000002,     -176.73855142388493,     47.72244557611509
160.240704,     183.58128201495856,     23.340578014958567
#38.656566,     53.99904582928866,     15.342479829288663
34.970686,     23.59485398232937,     -11.375832017670632
-187.342432,     -175.62767006177455,     11.71476193822545
#28.946082,     58.32456591539085,     29.37848391539085
129.015443,     110.59645745810121,     -18.418985541898792
#133.212188,     35.05299306521192,     -98.15919493478808
-128.30381200000002,     -121.5495906881988,     6.754221311801217
-179.198997,     -181.19525623507798,     -1.9962592350779857
-22.974404,     -45.11129895970225,     -22.136894959702254
-161.781226,     -193.40769338305108,     -31.62646738305108
